Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Offloading Decision,Bandwidth
1673735909,38012,1,0,1,0,1,231,228,1901,19.13521302,0,28275
1673738432,38013,0,1,1,0,1,228,219,1887,69.66512128,0,19382
1673740955,38014,1,0,0,0,0,237,234,1680,63.6872527,0,38281
1673743478,38015,0,1,1,1,1,238,238,1825,76.67966263,0,28213
1673746001,38016,0,1,1,1,1,223,216,1916,39.56895465,1,33615
1673748524,38017,1,1,0,1,0,225,216,1502,47.62557859,1,19043
1673751047,38018,0,1,0,1,1,231,224,1601,29.8726961,1,19884
1673753570,38019,1,1,1,1,1,221,214,1909,36.22268037,0,6637
1673756093,38020,0,0,1,1,0,230,228,1741,11.74086256,1,24165
1673758616,38021,1,0,0,1,0,229,224,1607,39.42539642,0,40359
1673761138,38022,1,0,1,0,0,224,221,1967,19.54008439,0,3138
1673763661,38023,1,0,1,1,1,221,220,1744,66.92693826,1,12619
1673766184,38024,1,0,1,0,1,223,215,1595,38.4209098,0,12400
1673768707,38025,1,0,0,0,0,235,230,1526,48.89095513,0,677
1673771230,38026,1,1,1,0,1,232,231,1946,59.83921642,1,7916
1673773753,38027,1,0,0,1,0,234,227,1924,58.49299381,1,2204
1673776276,38028,1,0,1,0,0,227,226,1537,35.02487304,0,34439
1673778799,38029,0,1,1,0,1,239,236,1577,98.90214698,1,4742
1673781322,38030,0,0,1,1,0,236,234,1712,15.43745308,1,30639
1673783845,38031,1,0,0,0,1,224,219,1580,19.42212866,0,22999
1673786368,38032,0,0,0,0,0,237,228,1648,44.74460979,0,25351
1673788891,38033,0,1,0,0,0,220,215,1650,66.34907038,0,46766
1673791414,38034,1,0,1,1,1,220,214,1603,67.46458092,0,12404
1673793937,38035,1,0,0,0,1,237,232,1687,15.2197407,1,45521
1673796459,38036,1,0,1,1,0,235,231,1939,20.97579202,0,36908
1673798982,38037,1,1,0,1,1,227,221,1848,41.60673737,1,14356
1673801505,38038,0,0,1,0,1,233,226,1528,83.07532943,0,43032
1673804028,38039,1,0,0,1,0,220,214,1950,11.10706825,0,6950
1673806551,38040,1,0,1,1,1,229,227,1751,74.52023176,0,6632
1673809074,38041,0,0,0,1,1,230,227,1962,52.69832723,1,39292
1673811597,38042,1,1,0,1,1,239,238,1865,82.87822148,0,34077
1673814120,38043,0,0,0,1,0,238,230,1863,82.92681424,0,25929
1673816643,38044,0,0,1,1,1,232,231,1592,10.4788286,1,30144
1673819166,38045,1,0,0,1,1,235,226,1982,60.83610053,1,22969
1673821689,38046,1,0,1,0,0,227,222,1972,36.68333061,1,43316
1673824212,38047,1,1,1,0,0,238,229,1600,90.68349245,1,2764
1673826735,38048,1,1,0,0,1,235,233,1695,94.35200183,1,18481
1673829258,38049,0,0,1,0,1,224,215,1777,39.13170228,0,3018
1673831781,38050,0,1,0,1,1,234,231,1541,37.4503988,0,27930
1673834303,38051,0,0,1,1,1,238,238,1922,76.34127395,1,20025
1673836826,38052,1,0,1,0,0,234,230,1857,44.40952047,0,29691
1673839349,38053,1,0,1,0,1,235,230,1592,46.13552864,1,15715
1673841872,38054,0,0,0,0,1,226,226,1711,98.75561262,0,42966
1673844395,38055,0,1,1,0,1,232,229,1805,46.07319944,1,5608
1673846918,38056,1,0,0,0,1,233,230,1867,88.80150751,1,16007
1673849441,38057,0,0,0,1,0,238,238,1556,16.04909212,1,22670
1673851964,38058,0,0,0,0,1,236,234,1545,54.43822814,0,13804
1673854487,38059,0,1,1,0,0,235,232,1501,23.02585232,0,47338
1673857010,38060,0,0,1,1,1,220,219,1970,66.58987901,0,6757
1673859533,38061,1,1,1,0,1,229,227,1942,27.62685688,1,42045
1673862056,38062,0,0,0,0,1,233,233,1711,54.92985746,1,42112
1673864579,38063,0,1,0,1,1,239,235,1834,96.7696989,0,43983
1673867102,38064,1,0,1,0,1,230,222,1729,88.89553765,0,17416
1673869624,38065,1,0,0,1,1,238,237,1669,18.43227946,0,13804
1673872147,38066,0,0,1,0,1,227,227,1570,31.09541836,1,16127
1673874670,38067,1,1,1,0,1,235,227,1562,63.66827313,1,13631
1673877193,38068,0,0,0,0,1,224,221,1570,16.94669174,1,40019
1673879716,38069,0,1,1,0,1,239,235,1914,74.60047849,0,25542
1673882239,38070,1,1,0,1,0,227,222,1846,16.18459925,1,35179
1673884762,38071,0,1,0,1,0,231,223,1516,17.91344442,0,10084
1673887285,38072,0,1,0,0,0,232,229,1810,25.16115757,1,40308
1673889808,38073,1,0,1,0,0,234,234,1791,28.01131371,1,39645
1673892331,38074,1,1,1,0,1,220,219,1761,97.48615838,0,18381
1673894854,38075,1,0,1,0,1,229,220,1799,92.78828518,1,25219
1673897377,38076,0,1,1,0,0,222,222,1998,16.49296153,0,29132
1673899900,38077,0,1,1,1,0,229,228,1814,81.29781708,0,27014
1673902423,38078,0,1,0,0,0,237,235,1605,34.95246415,1,11349
1673904946,38079,0,1,0,1,0,223,222,1900,60.36260897,1,5116
1673907468,38080,0,0,1,0,0,233,230,1909,27.48818759,1,19516
1673909991,38081,0,1,1,0,1,236,227,1870,25.8251792,0,16400
1673912514,38082,1,1,0,0,1,235,229,1607,84.21288214,0,19947
1673915037,38083,1,0,1,1,1,224,215,1818,57.8824095,0,44936
1673917560,38084,1,0,0,0,0,225,223,1868,86.93085531,1,32698
1673920083,38085,0,1,0,0,1,238,235,1658,31.57301448,1,39852
1673922606,38086,1,0,0,1,1,238,233,1586,87.0136908,0,47732
1673925129,38087,1,0,0,0,1,225,219,1947,32.79271893,0,17769
1673927652,38088,1,1,1,0,1,229,220,1994,73.94630607,0,3672
1673930175,38089,1,1,1,0,1,229,220,1654,97.08574386,0,41628
1673932698,38090,0,0,1,1,1,239,234,1703,68.12970834,1,33428
1673935221,38091,1,1,0,0,0,228,221,1535,35.7259064,1,13837
1673937744,38092,1,1,0,0,1,226,222,1892,90.80555287,1,6920
1673940267,38093,1,0,0,0,0,231,223,1809,16.27409455,1,3070
1673942789,38094,1,1,1,1,0,233,227,1863,40.56265559,1,3510
1673945312,38095,1,1,1,0,1,235,233,1606,74.72612757,0,5748
1673947835,38096,0,1,0,0,1,225,222,1997,70.5149492,1,20593
1673950358,38097,1,1,0,1,0,231,230,1733,47.89823004,1,47293
1673952881,38098,1,0,1,1,1,224,221,1500,87.8815526,1,47260
1673955404,38099,0,0,1,0,1,224,221,1852,27.89487296,0,45358
1673957927,38100,1,1,1,1,1,220,218,1645,62.47512546,0,29100
1673960450,38101,0,0,0,1,0,236,229,1893,19.6045253,0,11366
1673962973,38102,1,1,0,1,1,223,219,1952,65.57587057,0,37018
1673965496,38103,0,1,0,0,0,225,217,1900,93.87913762,1,25077
1673968019,38104,0,0,1,0,1,239,231,1609,36.28835225,1,14577
1673970542,38105,1,1,1,0,0,232,224,1996,80.69159571,1,1352
1673973065,38106,1,1,1,0,1,220,213,1862,74.5142399,0,5189
1673975588,38107,1,0,1,1,0,232,225,1677,79.30888552,0,37443
1673978110,38108,1,1,1,0,0,220,219,1859,85.46669888,0,11248
1673980633,38109,0,1,0,1,1,238,236,1904,52.64468734,0,36213
1673983156,38110,1,0,0,0,1,220,212,1986,51.95747935,1,31364
1673985679,38111,0,1,0,1,1,228,225,1630,46.99785878,0,40482
1673988202,38112,1,1,0,1,0,233,230,1654,58.95585596,1,41719
1673990725,38113,1,0,0,0,0,236,234,1585,90.51597745,1,21786
1673993248,38114,0,1,0,0,0,234,226,1707,74.75980861,0,19410
1673995771,38115,1,1,1,1,0,222,213,1899,41.49356754,1,24172
1673998294,38116,1,1,1,1,0,220,219,1857,57.12833653,1,47544
1674000817,38117,1,1,1,1,1,225,220,1533,24.01649916,1,33235
1674003340,38118,1,1,1,0,1,224,224,1566,63.16859685,0,10989
1674005863,38119,0,1,1,0,0,234,230,1555,52.98397241,0,32799
1674008386,38120,0,1,0,0,0,222,218,1815,29.14986573,0,21735
1674010909,38121,1,1,0,0,0,228,228,1691,26.71411498,1,47085
1674013432,38122,1,1,0,0,1,227,218,1750,91.39269302,0,8926
1674015954,38123,1,1,1,0,1,228,227,1665,37.15154981,1,24235
1674018477,38124,1,0,1,1,1,231,229,1840,96.39360342,0,35705
1674021000,38125,0,1,0,1,1,225,221,1501,85.7255847,0,16317
1674023523,38126,0,0,1,1,0,230,226,1552,19.8138825,1,33567
1674026046,38127,1,1,0,1,0,221,221,1646,85.72757876,1,2600
1674028569,38128,1,0,1,1,1,226,226,1889,44.42914792,1,26931
1674031092,38129,0,1,0,1,1,222,217,1817,69.04690661,1,42257
1674033615,38130,1,1,0,1,0,235,232,1672,87.03857848,1,503
1674036138,38131,0,0,1,0,1,233,228,1862,43.59915971,1,7157
1674038661,38132,1,1,0,1,0,239,232,1788,98.78640005,0,25009
1674041184,38133,0,1,0,0,1,227,225,1758,39.83292718,0,48789
1674043707,38134,0,1,0,0,1,230,227,1502,14.18501922,1,21098
1674046230,38135,0,1,1,1,1,233,228,1703,24.07970286,1,33096
1674048753,38136,1,0,1,0,1,220,215,1757,34.44525361,1,48691
1674051275,38137,0,0,1,1,0,237,230,1837,14.03033748,0,7801
1674053798,38138,1,1,1,0,1,238,230,1806,87.07021981,1,31005
1674056321,38139,0,0,0,1,1,234,231,1784,81.40343175,1,24447
1674058844,38140,0,1,0,1,1,234,230,1896,32.53405158,1,48567
1674061367,38141,0,0,0,1,0,232,227,1624,84.79078612,1,46213
1674063890,38142,1,1,0,0,0,225,216,1746,63.07643263,0,18209
1674066413,38143,1,0,1,1,1,224,222,1940,96.92609719,1,14002
1674068936,38144,1,1,1,1,0,228,226,1522,11.15456481,0,22598
1674071459,38145,0,0,0,0,0,223,218,1971,81.45095256,1,20850
1674073982,38146,1,1,0,0,1,235,227,1517,60.04432977,0,1873
1674076505,38147,0,0,1,1,0,223,222,1723,88.01045354,1,15815
1674079028,38148,1,0,1,1,1,239,236,1694,55.16464406,0,37676
1674081551,38149,0,0,0,1,0,225,220,1858,69.22509263,1,31771
1674084074,38150,0,1,0,1,1,223,222,1968,50.94794675,1,22236
1674086596,38151,0,1,1,0,1,228,226,1989,90.47181054,1,33946
1674089119,38152,1,0,0,1,1,234,234,1894,38.31783365,1,23183
1674091642,38153,1,0,0,0,0,239,235,1744,27.08113508,0,11147
1674094165,38154,1,0,0,1,1,233,224,1735,81.167606,0,36608
1674096688,38155,1,0,0,0,0,225,218,1787,78.86247613,0,43770
1674099211,38156,1,1,0,1,0,233,231,1767,33.78692636,0,43121
1674101734,38157,0,1,0,1,0,220,219,1913,64.73540779,0,42564
1674104257,38158,1,1,0,0,0,237,237,1943,33.15410349,0,512
1674106780,38159,1,1,0,1,0,227,219,1775,74.85515396,0,6790
1674109303,38160,1,1,1,0,1,235,232,1786,12.96786742,1,2226
1674111826,38161,1,0,1,0,1,234,232,1681,82.58855866,0,43775
1674114349,38162,1,1,1,1,1,234,228,1925,75.63572501,1,9992
1674116872,38163,1,0,0,0,0,227,220,1991,73.84068176,0,29021
1674119395,38164,0,1,0,1,0,222,220,1713,70.49978541,0,40753
1674121918,38165,1,0,0,1,1,230,230,1746,40.74078652,1,28150
1674124440,38166,1,1,1,1,1,223,222,1690,74.74272339,1,25042
1674126963,38167,0,0,1,0,0,232,223,1714,66.2918751,0,4454
1674129486,38168,1,1,0,0,1,227,220,1925,40.24906956,0,19787
1674132009,38169,1,0,0,0,0,237,229,1614,39.50878434,1,33928
1674134532,38170,1,0,0,1,1,228,228,1778,14.78882877,1,3164
1674137055,38171,1,1,1,1,0,239,238,1888,98.00359518,0,27529
1674139578,38172,1,1,1,0,0,229,229,1527,82.00052636,0,40343
1674142101,38173,1,0,0,0,1,233,233,1788,84.80130422,0,29627
1674144624,38174,1,1,1,0,0,225,220,1784,76.92042988,0,35450
1674147147,38175,1,0,1,1,0,238,237,1658,31.33347481,1,31801
1674149670,38176,0,1,1,0,0,235,231,1645,47.40212038,0,22166
1674152193,38177,0,1,0,0,0,224,219,1551,78.02616464,1,43018
1674154716,38178,0,0,1,0,1,237,237,1978,27.11692555,0,23606
1674157239,38179,0,1,0,1,1,221,221,1827,29.55452889,1,42912
1674159761,38180,1,0,0,1,0,238,229,1718,74.35643683,1,27842
1674162284,38181,1,1,1,0,0,228,226,1949,98.34898354,1,41457
1674164807,38182,1,0,1,1,1,230,227,1534,84.21966074,0,9930
1674167330,38183,1,0,0,0,1,224,219,1737,78.48650568,1,32120
1674169853,38184,1,1,1,0,0,238,236,1863,18.2155536,1,43703
1674172376,38185,0,0,0,0,0,225,223,1689,82.30948586,0,40876
1674174899,38186,1,1,1,1,1,226,217,1964,16.15608593,1,45938
1674177422,38187,0,1,1,0,0,225,221,1962,19.50119157,0,36871
1674179945,38188,0,1,1,1,1,238,237,1936,12.43513871,0,17647
1674182468,38189,0,1,0,1,1,224,223,1678,84.44478199,1,32785
1674184991,38190,0,0,1,1,1,232,230,1768,66.91023649,0,34713
1674187514,38191,0,1,0,1,0,234,228,1779,62.67345908,1,33518
1674190037,38192,0,1,0,0,0,222,219,1879,28.52391799,1,2841
1674192560,38193,1,1,1,1,0,233,228,1998,31.21367093,0,27267
1674195083,38194,0,1,0,1,0,225,219,1530,19.88223507,1,26387
1674197605,38195,0,1,0,0,1,232,224,1875,70.64121345,0,24054
1674200128,38196,0,1,1,0,1,237,235,1845,89.15526459,1,35671
1674202651,38197,1,0,0,0,0,227,227,1882,90.18841552,0,395
1674205174,38198,0,0,1,0,0,237,237,1509,37.57720763,0,18536
1674207697,38199,0,0,1,1,0,230,228,1967,19.99316908,0,40055
1674210220,38200,0,1,1,0,1,221,215,1886,97.83858362,1,24957
1674212743,38201,0,1,1,0,1,226,219,1636,42.36350805,0,16359
1674215266,38202,0,0,1,0,1,230,221,1607,86.7795503,0,23208
1674217789,38203,1,0,1,0,0,226,222,1742,79.91428489,0,603
1674220312,38204,1,1,0,0,1,233,227,1506,97.93907244,1,13530
1674222835,38205,0,0,0,1,1,230,222,1568,78.20790573,0,24085
1674225358,38206,0,0,0,0,1,237,231,1613,29.39904554,0,15766
1674227881,38207,0,1,1,1,0,228,219,1547,41.62716117,1,23900
1674230404,38208,1,1,0,0,0,224,219,1525,32.12470132,0,35939
1674232926,38209,1,0,0,0,0,222,214,1624,59.71220732,0,18475
1674235449,38210,1,0,1,1,1,239,237,1776,18.62013692,1,5668
1674237972,38211,1,1,0,0,0,235,231,1709,92.54430019,1,4612
1674240495,38212,1,0,1,1,1,231,228,1993,19.80059677,1,40096
1674243018,38213,1,0,0,0,0,235,232,1893,49.62829303,1,38336
1674245541,38214,1,0,0,0,0,228,222,1852,52.44529649,1,3220
1674248064,38215,0,0,1,0,0,237,234,1951,84.12807716,0,45838
1674250587,38216,0,0,1,1,1,228,223,1660,43.63139909,0,10809
1674253110,38217,0,1,0,0,0,237,231,1853,97.15537767,0,34847
1674255633,38218,1,0,0,1,0,221,218,1577,63.29820775,1,35967
1674258156,38219,0,1,0,1,0,229,229,1945,39.07674845,1,3212
1674260679,38220,0,0,0,0,1,223,219,1811,55.26048672,1,33846
1674263202,38221,0,1,1,1,1,237,228,1885,43.66610074,0,30901
1674265725,38222,0,1,1,0,1,235,226,1964,25.14011019,1,7049
1674268247,38223,1,0,0,0,0,233,230,1557,40.54413204,1,15198
1674270770,38224,1,1,0,1,0,225,223,1776,99.4596115,1,36862
1674273293,38225,1,0,0,1,1,234,234,1757,24.40606873,1,45555
1674275816,38226,1,1,1,1,1,237,237,1815,72.75654682,1,8138
1674278339,38227,0,0,1,0,1,227,221,1835,24.67837983,1,12244
1674280862,38228,1,0,1,1,0,225,222,1690,57.48619341,1,36472
1674283385,38229,1,0,0,1,1,221,220,1798,54.20997627,1,38698
1674285908,38230,0,0,1,0,0,225,220,1992,89.84319225,1,37697
1674288431,38231,1,0,1,0,1,221,212,1805,70.0073981,1,28517
1674290954,38232,0,1,1,1,0,226,217,1678,67.30591129,0,41969
1674293477,38233,0,1,1,0,1,231,226,1722,80.46582695,0,3212
1674296000,38234,1,1,0,0,1,238,234,1724,49.69517629,0,16574
1674298523,38235,1,0,1,0,1,221,216,1975,67.2670021,1,37311
1674301046,38236,0,0,0,1,1,238,234,1952,88.73348416,1,48342
1674303569,38237,0,0,1,1,1,228,226,1583,80.73742834,0,15588
1674306091,38238,0,1,1,1,0,236,232,1546,25.77093385,0,25877
1674308614,38239,0,1,0,1,1,229,221,1992,37.15992503,1,21746
1674311137,38240,1,0,1,1,0,238,234,1917,26.8378439,1,41765
1674313660,38241,0,0,0,0,1,239,234,1595,19.27657472,0,33770
1674316183,38242,1,0,0,0,0,234,234,1631,63.03497128,0,33704
1674318706,38243,0,0,1,1,0,225,220,1709,45.26230721,0,35923
1674321229,38244,1,0,1,0,0,228,225,1734,45.27730833,1,29780
1674323752,38245,1,0,1,0,0,225,218,1763,33.46995954,1,29639
1674326275,38246,0,1,0,1,0,220,216,1844,96.43792846,1,18246
1674328798,38247,0,0,0,0,0,236,234,1891,45.10291946,1,36824
1674331321,38248,1,0,1,1,0,231,224,1968,75.97980372,0,48804
1674333844,38249,0,1,1,0,1,228,220,1659,51.89265187,1,21078
1674336367,38250,0,1,0,0,0,225,221,1562,70.13038107,0,34213
1674338890,38251,0,0,0,1,0,234,227,1965,53.63014106,1,27640
1674341412,38252,0,0,1,0,1,237,230,1691,28.95858327,0,38773
1674343935,38253,1,0,1,1,1,235,228,1509,48.6899767,1,40629
1674346458,38254,1,1,1,0,0,221,216,1783,44.08725362,1,12351
1674348981,38255,0,0,1,1,1,220,215,1836,73.55728059,1,7868
1674351504,38256,0,0,0,0,0,220,215,1821,61.06955522,1,14780
1674354027,38257,1,1,0,0,1,227,219,1733,33.78493246,1,11471
1674356550,38258,1,1,0,0,0,238,230,1563,85.47346166,0,22245
1674359073,38259,0,0,1,1,1,230,221,1966,21.57056862,0,41019
1674361596,38260,0,0,1,0,0,224,219,1700,80.60146526,0,6355
1674364119,38261,1,1,1,0,1,222,218,1543,44.39820707,1,43182
1674366642,38262,0,1,0,1,0,238,232,1707,54.44931593,1,16032
1674369165,38263,0,0,1,1,0,231,229,1954,58.65690248,1,42698
1674371688,38264,0,1,0,1,1,231,224,1788,42.61042546,0,33934
1674374211,38265,1,1,0,1,0,222,216,1629,41.10164051,0,33192
1674376733,38266,1,0,1,1,0,224,219,1993,15.90665743,0,15958
1674379256,38267,1,0,0,1,1,238,236,1760,17.47646083,0,20861
1674381779,38268,0,1,0,0,1,235,235,1947,68.53901504,0,29002
1674384302,38269,1,0,0,0,1,235,228,1761,88.51183869,1,21561
1674386825,38270,1,1,1,0,1,234,229,1913,60.9772101,1,3325
1674389348,38271,1,1,1,1,0,226,223,1851,82.65718225,0,25328
1674391871,38272,1,1,0,0,1,231,231,1674,29.99836679,0,4087
1674394394,38273,0,0,1,1,0,230,228,1551,43.72115075,1,38433
1674396917,38274,0,0,0,0,0,224,218,1776,34.96322523,1,21723
1674399440,38275,1,0,1,0,1,237,229,1994,25.77884032,1,40290
1674401963,38276,1,0,0,0,1,222,218,1983,99.34855113,1,20225
1674404486,38277,0,0,0,0,0,223,215,1711,80.82936563,1,5129
1674407009,38278,0,1,0,0,0,239,231,1512,73.16057215,0,31224
1674409532,38279,0,0,1,1,1,236,232,1618,41.17896688,0,44298
1674412055,38280,0,1,1,0,1,220,220,1688,98.32028387,0,17086
1674414577,38281,1,1,1,1,1,226,218,1865,24.89276595,0,29213
1674417100,38282,0,0,1,1,1,236,236,1838,99.82637993,0,15581
1674419623,38283,1,1,0,1,0,226,218,1572,57.30043313,0,5640
1674422146,38284,0,0,1,0,1,229,222,1579,89.53020181,1,33
1674424669,38285,0,1,0,0,1,228,224,1788,83.65594343,1,30902
1674427192,38286,1,1,1,0,1,233,231,1878,55.85957627,1,38337
1674429715,38287,0,0,1,1,0,223,217,1606,12.98048637,1,47459
1674432238,38288,0,1,0,0,0,231,222,1773,95.22829082,0,34048
1674434761,38289,0,1,1,1,0,228,220,1667,33.64309848,0,32170
1674437284,38290,1,0,0,0,1,223,220,1699,53.90925318,1,48615
1674439807,38291,0,0,0,0,1,228,223,1897,80.91743187,0,12929
1674442330,38292,1,0,0,1,1,231,224,1529,76.44788725,1,45519
1674444853,38293,1,1,1,0,0,229,225,1557,89.98986602,1,41111
1674447376,38294,1,1,0,1,1,227,226,1599,66.10491709,0,20196
1674449898,38295,1,1,1,1,1,222,221,1733,51.98222063,0,4230
1674452421,38296,1,0,1,0,1,239,239,1607,84.26229057,0,43242
1674454944,38297,1,1,1,1,0,234,226,1623,27.02787761,1,26971
1674457467,38298,0,1,0,1,1,238,231,1930,68.99130102,1,6626
1674459990,38299,1,0,0,0,0,238,236,1864,53.11445167,0,30591
1674462513,38300,0,0,0,0,0,238,234,1553,29.5654796,1,16425
1674465036,38301,0,0,1,0,1,227,219,1784,25.97563264,1,2408
1674467559,38302,0,0,0,0,0,232,230,1895,96.28449582,1,34266
1674470082,38303,0,1,1,0,0,229,220,1928,63.2401658,1,22628
1674472605,38304,0,0,1,1,1,229,227,1900,76.12299065,0,48038
1674475128,38305,1,1,1,0,0,223,218,1656,96.15856384,0,31459
1674477651,38306,1,0,0,0,1,237,230,1602,33.78654408,0,47968
1674480174,38307,0,0,0,0,0,225,224,1607,14.95151778,1,8980
1674482697,38308,1,1,1,1,1,236,232,1929,90.68052098,1,42371
1674485220,38309,0,0,0,0,0,223,221,1876,86.51733554,1,23549
1674487742,38310,0,0,1,1,0,228,226,1979,82.68581291,1,17065
1674490265,38311,1,0,0,0,1,226,221,1718,19.73776493,1,28838
1674492788,38312,0,0,1,0,0,236,228,1598,18.41548685,0,41135
1674495311,38313,0,0,0,0,0,236,236,1868,80.31827768,0,18808
1674497834,38314,0,1,0,0,1,230,225,1637,74.78470769,0,3606
1674500357,38315,0,0,0,1,1,231,222,1817,38.82443984,1,48575
1674502880,38316,0,0,1,0,0,235,227,1612,31.2852848,0,28691
1674505403,38317,0,1,1,0,0,228,224,1692,21.35749464,0,43156
1674507926,38318,1,0,0,1,1,239,237,1731,62.17422953,1,23956
1674510449,38319,1,1,1,1,1,238,236,1836,27.90660778,1,36293
1674512972,38320,0,1,1,0,1,222,216,1743,23.40877901,1,2142
1674515495,38321,0,1,1,0,1,227,223,1988,32.34417781,1,45828
1674518018,38322,0,0,1,1,0,232,226,1917,85.69735478,0,32056
1674520541,38323,1,1,1,1,1,225,219,1649,23.53212524,0,39421
1674523063,38324,0,0,1,1,1,229,227,1523,62.70225471,1,12201
1674525586,38325,1,1,0,0,0,233,231,1987,64.44645994,1,48098
1674528109,38326,0,1,1,0,0,230,229,1884,51.39231742,0,1110
1674530632,38327,0,1,1,1,0,228,226,1552,39.7189743,1,46095
1674533155,38328,1,0,1,0,1,239,234,1616,15.75850911,1,12336
1674535678,38329,1,0,0,1,0,234,228,1587,60.71537706,0,12223
1674538201,38330,0,1,0,1,0,225,217,1523,73.43579593,0,6364
1674540724,38331,1,0,1,0,0,234,229,1564,26.82745559,0,16829
1674543247,38332,0,0,1,0,0,237,230,1796,73.8857642,1,21589
1674545770,38333,0,1,0,1,0,239,230,1774,28.8164656,1,34632
1674548293,38334,0,0,1,1,0,223,217,1612,34.17568289,1,16046
1674550816,38335,0,0,0,1,0,231,222,1788,42.86187351,1,28045
1674553339,38336,1,0,0,0,0,234,230,1756,40.17470776,0,30752
1674555862,38337,1,0,1,0,0,233,232,1548,70.49974866,0,1344
1674558384,38338,1,0,1,1,0,222,214,1860,29.48711927,0,48382
1674560907,38339,1,1,1,1,1,227,225,1869,68.56607099,1,39612
1674563430,38340,0,0,1,1,1,229,222,1582,96.88627484,0,30934
1674565953,38341,1,1,1,0,1,238,231,1539,12.38399891,1,31303
1674568476,38342,1,1,0,1,0,222,214,1712,63.38532387,1,38827
1674570999,38343,1,0,0,1,0,234,233,1632,69.53481566,0,24785
1674573522,38344,0,1,1,0,0,236,227,1519,29.69376123,1,40927
1674576045,38345,0,0,1,1,0,220,219,1597,47.17282653,0,27850
1674578568,38346,0,1,1,1,0,238,237,1982,51.03171371,1,34216
1674581091,38347,1,0,1,1,1,227,218,1917,89.93472054,1,33667
1674583614,38348,0,1,0,1,1,229,222,1630,50.8873655,0,10632
1674586137,38349,0,1,0,1,0,222,213,1574,67.67859592,1,7022
1674588660,38350,1,0,1,0,1,239,236,1870,73.71092988,0,30294
1674591183,38351,0,1,0,1,1,239,236,1587,85.72732625,0,34773
1674593706,38352,0,0,0,0,0,226,225,1968,37.09001294,0,14685
1674596228,38353,0,0,1,0,1,239,233,1997,96.50863248,0,43352
1674598751,38354,0,1,1,0,0,226,223,1626,60.80718386,0,38417
1674601274,38355,1,0,1,1,1,224,223,1984,73.33897181,1,39877
1674603797,38356,1,0,1,1,0,220,215,1528,77.65210551,1,31983
1674606320,38357,0,0,0,0,0,229,220,1640,28.63072384,0,44441
1674608843,38358,0,1,0,1,1,236,235,1786,83.33680398,1,5031
1674611366,38359,0,1,0,0,0,228,219,1963,21.25807735,0,18821
1674613889,38360,0,1,1,1,0,232,226,1594,25.13098757,1,17231
1674616412,38361,1,0,1,1,0,225,217,1684,25.95582517,0,25682
1674618935,38362,1,1,0,0,0,225,223,1885,29.9063694,0,27775
1674621458,38363,1,0,0,0,1,237,231,1706,61.06179707,0,34566
1674623981,38364,1,0,0,0,0,237,231,1875,40.40690561,0,7782
1674626504,38365,1,0,1,1,0,224,215,1558,39.56139002,1,44665
1674629027,38366,0,0,1,0,1,234,234,1549,59.93998015,1,24482
1674631549,38367,0,1,0,0,0,236,229,1777,26.58137511,1,11179
1674634072,38368,0,1,1,1,1,237,229,1639,51.26596174,1,26706
1674636595,38369,0,1,1,1,1,222,220,1548,98.65360606,0,9000
1674639118,38370,0,1,0,0,0,231,227,1516,30.97629496,0,3110
1674641641,38371,1,1,1,0,0,224,222,1631,41.63499304,1,29305
1674644164,38372,1,1,0,0,1,234,225,1968,77.34496331,0,19635
1674646687,38373,1,1,1,1,0,235,227,1878,50.83830022,0,46592
1674649210,38374,1,1,1,1,1,228,228,1512,49.23089203,1,2083
1674651733,38375,1,0,1,1,0,237,236,1530,98.87111206,0,1200
1674654256,38376,1,1,0,1,0,227,226,1753,93.53312014,0,41571
1674656779,38377,1,0,0,0,1,226,223,1967,99.56276184,0,28279
1674659302,38378,1,0,0,1,0,227,225,1827,65.30829754,1,14775
1674661825,38379,1,1,0,1,1,230,224,1985,19.14925127,0,271
1674664348,38380,0,0,0,1,0,238,231,1937,95.55298839,0,44547
1674666871,38381,0,0,1,0,0,233,232,1589,64.2399704,1,25201
1674669393,38382,0,1,0,1,1,234,225,1626,46.52963848,0,8030
1674671916,38383,1,1,1,0,0,223,217,1825,57.44239761,0,10815
1674674439,38384,1,1,1,0,1,226,222,1949,58.72419413,0,7808
1674676962,38385,1,0,0,1,0,221,217,1968,64.77514162,1,44529
1674679485,38386,1,1,1,0,0,237,236,1542,91.02100662,1,17949
1674682008,38387,0,0,0,1,0,232,229,1724,32.98828847,1,23951
1674684531,38388,1,0,0,1,0,232,231,1922,63.27503379,1,2302
1674687054,38389,0,0,0,1,1,231,229,1594,58.50396685,0,21851
1674689577,38390,0,0,1,1,1,236,235,1752,29.48699241,0,28718
1674692100,38391,1,1,1,0,0,221,214,1666,57.93180946,0,42299
1674694623,38392,1,1,0,1,1,226,226,1601,59.31143274,0,32373
1674697146,38393,1,0,0,0,1,222,215,1833,71.73060399,1,1942
1674699669,38394,1,1,1,1,1,223,219,1501,96.19527997,1,23869
1674702192,38395,0,1,1,1,1,235,231,1525,50.43600539,0,48662
1674704714,38396,0,1,1,0,1,239,238,1533,58.19483822,1,8350
1674707237,38397,0,0,0,0,0,220,219,1687,53.67754037,0,45066
